aah	/ˈɑː/
idolatrous	/ˈa‍ɪdəlˌætɹəs/
idolatry	/a‍ɪdˈɒlətɹˌi/
idolise	/ˈa‍ɪdə‍lˌa‍ɪz/
idolised	/ˈa‍ɪdə‍lˌa‍ɪzd/
idolises	/ˈa‍ɪdə‍lˌa‍ɪzɪz/
idolising	/ˈa‍ɪdə‍lˌa‍ɪzɪŋ/
idols	/ˈa‍ɪdə‍lz/
ids	/ˈa‍ɪdz/
idyll	/ˈa‍ɪdɪl/
idyllic	/a‍ɪdˈɪlɪk/
idyllically	/a‍ɪdˈɪlɪkli/
idylls	/ˈa‍ɪdɪlz/
if	/ˈɪf/
iffy	/ˈɪfi/
ifs	/ˈɪfs/
igloo	/ˈɪɡluː/
igloos	/ˈɪɡluːz/
igneous	/ˈɪɡni‍əs/
ignitable	/ɪɡnˈa‍ɪtəbə‍l/
ignited	/ɪɡnˈa‍ɪtɪd/
ignite	/ɪɡnˈa‍ɪt/
igniter	/ɪɡnˈɪtɐ/
igniters	/ɪɡnˈɪtəz/
ignites	/ɪɡnˈa‍ɪts/
igniting	/ɪɡnˈa‍ɪtɪŋ/
ignition	/ɪɡnˈɪʃən/
ignoble	/ɪɡnˈə‍ʊbə‍l/
ignominiously	/ˌɪɡnəmˈɪnɪəsli/
ignominious	/ˌɪɡnəmˈɪnɪəs/
ignominy	/ˈɪɡnəmˌɪni/
ignoramuses	/ˌɪɡnɔːɹˈe‍ɪməsɪz/
ignoramus	/ˌɪɡnɔːɹˈe‍ɪməs/
ignorance	/ˈɪɡnəɹəns/
ignorantly	/ˈɪɡnəɹəntli/
ignorant	/ˈɪɡnəɹənt/
ignored	/ɪɡnˈɔːd/
ignore	/ɪɡnˈɔː/
ignores	/ɪɡnˈɔːz/
ignoring	/ɪɡnˈɔːɹɪŋ/
iguana	/ˌɪɡjuːˈɑːnɐ/
iguanas	/ˌɪɡjuːˈɑːnəz/
iguanodon	/ˈɪɡjuːˌænɒdən/
iguanodons	/ˈɪɡjuːˌænɒdənz/
ihram	/ˈa‍ɪhɹæm/
ikebana	/a‍ɪkbˈɑːnɐ/
ikon	/ˈa‍ɪkən/
ilea	/ˈɪli‍ə/
ileitis	/ˈɪle‍ɪtˌiz/
ileum	/ɪlˈiːəm/
ilex	/ˈa‍ɪlɛks/
iliac	/ˈɪlɪˌæk/
ilia	/ˈɪliɐ/
ilium	/ˈɪli‍əm/
ilk	/ˈɪlk/
illegality	/ɪliːɡˈælɪti/
illegal	/ɪlˈiːɡə‍l/
illegally	/ɪlˈiːɡə‍li/
illegals	/ɪlˈiːɡə‍lz/
illegible	/ɪlˈɛd‍ʒəbə‍l/
illegitimacy	/ɪləd‍ʒˈɪtɪməsi/
illegitimate	/ɪləd‍ʒˈɪtɪmət/
illegitimately	/ɪləd‍ʒˈɪtɪmətli/
illiberal	/ɪlˈɪbəɹə‍l/
illicit	/ɪlˈɪsɪt/
illicitly	/ɪlˈɪsɪtli/
illimitable	/ɪlˈɪmɪtəbə‍l/
illiquid	/ɪlˈɪkwɪd/
illiteracy	/ɪlˈɪtəɹəsi/
illiterate	/ɪlˈɪtəɹət/
illiterates	/ɪlˈɪtəɹəts/
ill	/ˈɪl/
illnesses	/ˈɪlnəsɪz/
illness	/ˈɪlnəs/
illogical	/ɪlˈɒd‍ʒɪkə‍l/
ills	/ˈɪlz/
illume	/ɪlˈuːm/
illuminance	/ɪlˈuːmɪnəns/
illuminant	/ɪlˈuːmɪnənt/
illuminated	/ɪlˈuːmɪnˌe‍ɪtɪd/
illuminate	/ɪlˈuːmɪnˌe‍ɪt/
illuminates	/ɪlˈuːmɪnˌe‍ɪts/
illuminati	/ɪlˌuːmɪnˈɑːti/
illuminating	/ɪlˈuːmɪnˌe‍ɪtɪŋ/
illumination	/ɪlˌuːmɪnˈe‍ɪʃən/
illuminations	/ɪlˌuːmɪnˈe‍ɪʃənz/
illuminator	/ɪlˈuːmɪnˌe‍ɪtɐ/
illumine	/ɪlˈuːma‍ɪn/
illusional	/ɪlˈuːʒənə‍l/
illusionary	/ɪlˈuːʒənəɹi/
illusionistic	/ɪlˈuːʒənˈɪstɪk/
illusionist	/ɪlˈuːʒənˌɪst/
illusionists	/ɪlˈuːʒənˌɪsts/
illusion	/ɪlˈuːʒən/
illusions	/ɪlˈuːʒənz/
illusive	/ɪlˈuːsɪv/
illusory	/ɪlˈuːsəɹˌi/
illustrated	/ˈɪləstɹˌe‍ɪtɪd/
illustrate	/ˈɪləstɹˌe‍ɪt/
illustrates	/ˈɪləstɹˌe‍ɪts/
illustrating	/ˈɪləstɹˌe‍ɪtɪŋ/
illustration	/ˌɪləstɹˈe‍ɪʃən/
illustrations	/ˌɪləstɹˈe‍ɪʃənz/
illustrative	/ˈɪləstɹətˌɪv/
illustrator	/ˈɪləstɹˌe‍ɪtɐ/
illustrators	/ˈɪləstɹˌe‍ɪtəz/
illustrious	/ɪlˈʌstɹɪəs/
ilmenite	/ˈɪlmənˌa‍ɪt/
imaged	/ˈɪmɪd‍ʒd/
image	/ˈɪmɪd‍ʒ/
imagery	/ˈɪmɪd‍ʒɹˌi/
images	/ˈɪmɪd‍ʒɪz/
imaginable	/ɪmˈæd‍ʒɪnəbə‍l/
imaginary	/ɪmˈæd‍ʒɪnəɹi/
imagination	/ɪmˌæd‍ʒɪnˈe‍ɪʃən/
imaginations	/ɪmˌæd‍ʒɪnˈe‍ɪʃənz/
imaginatively	/ɪmˈæd‍ʒɪnətˌɪvli/
imaginative	/ɪmˈæd‍ʒɪnətˌɪv/
imagined	/ɪmˈæd‍ʒɪnd/
imagine	/ɪmˈæd‍ʒɪn/
imagines	/ɪmˈæd‍ʒɪnz/
imaging	/ˈɪmɪd‍ʒɪŋ/
imagining	/ɪmˈæd‍ʒɪnɪŋ/
imaginings	/ɪmˈæd‍ʒɪnɪŋz/
imagist	/ɪmˈæd‍ʒɪst/
imago	/ɪmˈe‍ɪɡə‍ʊ/
imam	/ɪmˈæm/
imams	/ɪmˈæmz/
imbalanced	/ɪmbˈælənst/
imbalance	/ɪmbˈæləns/
imbalances	/ɪmbˈælənsɪz/
imbecile	/ɪmbˈɛsa‍ɪl/
imbeciles	/ɪmbˈɛsa‍ɪlz/
imbecilic	/ɪmbɪsˈɪlɪk/
imbecility	/ɪmbɪsˈɪlɪti/
imbedded	/ɪmbˈɛdɪd/
imbed	/ˈɪmd/
imbibed	/ɪmbˈa‍ɪbd/
imbibe	/ɪmbˈa‍ɪb/
imbiber	/ɪmbˈɪbɐ/
imbibing	/ɪmbˈa‍ɪbɪŋ/
imbroglio	/ɪmbɹˈɒɡlɪˌə‍ʊ/
imbued	/ɪmbjˈuːd/
imbue	/ɪmbjˈuː/
imbues	/ɪmbjˈuːz/
imbuing	/ɪmbjˈuːɪŋ/
imitated	/ˈɪmɪtˌe‍ɪtɪd/
imitate	/ˈɪmɪtˌe‍ɪt/
imitates	/ˈɪmɪtˌe‍ɪts/
imitating	/ˈɪmɪtˌe‍ɪtɪŋ/
imitation	/ˌɪmɪtˈe‍ɪʃən/
imitations	/ˌɪmɪtˈe‍ɪʃənz/
imitative	/ˈɪmɪtˌe‍ɪtɪv/
imitator	/ˈɪmɪtˌe‍ɪtɐ/
imitators	/ˈɪmɪtˌe‍ɪtəz/
immaculately	/ɪmˈækjʊlətli/
immaculate	/ɪmˈækjʊlət/
immaterial	/ˌɪmətˈi‍əɹɪə‍l/
immature	/ˌɪmət‍ʃˈɔː/
immaturity	/ˌɪmət‍ʃˈɔːɹɪti/
immeasurable	/ɪmˈɛʒəɹəbə‍l/
immeasurably	/ɪmˈɛʒəɹəbli/
immediacy	/ɪmˈiːdɪəsi/
immediately	/ɪmˈiːdɪətli/
immediate	/ɪmˈiːdɪət/
immemorial	/ˌɪmɪmˈɔːɹɪəl/
immensely	/ɪmˈɛnsli/
immense	/ɪmˈɛns/
immensity	/ɪmˈɛnsɪti/
immersed	/ɪmˈɜːsd/
immerse	/ɪmˈɜːs/
immerses	/ɪmˈɜːsɪz/
immersing	/ɪmˈɜːsɪŋ/
immersion	/ɪmˈɜːʃən/
immigrant	/ˈɪmɪɡɹənt/
immigrants	/ˈɪmɪɡɹənts/
immigrated	/ˈɪmɪɡɹˌe‍ɪtɪd/
immigrate	/ˈɪmɪɡɹˌe‍ɪt/
immigrating	/ˈɪmɪɡɹˌe‍ɪtɪŋ/
immigration	/ˌɪmɪɡɹˈe‍ɪʃən/
immigrations	/ˌɪmɪɡɹˈe‍ɪʃənz/
imminence	/ˈɪmɪnəns/
imminently	/ˈɪmɪnəntli/
imminent	/ˈɪmɪnənt/
immobile	/ɪmˈə‍ʊba‍ɪl/
immobilisation	/ɪmˌə‍ʊbɪla‍ɪzˈe‍ɪʃən/
immobilised	/ɪmˈə‍ʊbəlˌa‍ɪzd/
immobilise	/ɪmˈə‍ʊbəlˌa‍ɪz/
immobiliser	/ɪmˈə‍ʊbəlˌa‍ɪzɐ/
immobilisers	/ɪmˈə‍ʊbəlˌa‍ɪzəz/
immobilises	/ɪmˈə‍ʊbəlˌa‍ɪzɪz/
immobilising	/ɪmˈə‍ʊbəlˌa‍ɪzɪŋ/
immobility	/ɪmˌə‍ʊbˈɪlɪti/
immoderate	/ɪmˈɒdəɹət/
immodestly	/ɪmˈɒdəstli/
immodest	/ɪmˈɒdəst/
immodesty	/ɪmˈɒdəsti/
immolated	/ɪmˈɒle‍ɪtɪd/
immolation	/ɪməlˈe‍ɪʃən/
immorality	/ɪməɹˈælɪti/
immorally	/ɪmˈɒɹə‍li/
immoral	/ɪmˈɒɹə‍l/
immortalised	/ɪmˈɔːtəlˌa‍ɪzd/
immortalise	/ɪmˈɔːtəlˌa‍ɪz/
immortalises	/ɪmˈɔːtəlˌa‍ɪzɪz/
immortalising	/ɪmˈɔːtəlˌa‍ɪzɪŋ/
immortality	/ɪmɔːtˈælɪti/
immortal	/ɪmˈɔːtə‍l/
immortals	/ɪmˈɔːtə‍lz/
immovable	/ɪmˈuːvəbə‍l/
immoveable	/ɪmˈuːvəbə‍l/
immune	/ɪmjˈuːn/
immunisation	/ˌɪmjuːna‍ɪzˈe‍ɪʃən/
immunisations	/ˌɪmjuːna‍ɪzˈe‍ɪʃənz/
immunised	/ˈɪmjuːnˌa‍ɪzd/
immunise	/ˈɪmjuːnˌa‍ɪz/
immunising	/ˈɪmjuːnˌa‍ɪzɪŋ/
immunity	/ɪmjˈuːnɪti/
immunodeficiency	/ɪmjˈuːnə‍ʊdfˌɪʃənsi/
immunoglobulins	/ɪmjˈuːnəɡlˌɒbjʊlˌɪnz/
immunological	/ɪmjˌuːnəlˈɒd‍ʒɪkə‍l/
immunology	/ɪmjuːnˈɒləd‍ʒi/
immunosuppressant	/ɪmjˈuːnəsəpɹˌɛsənt/
immunosuppressants	/ɪmjˈuːnəsəpɹˌɛsənts/
immunosuppression	/ɪmjˌuːnəsəpɹˈɛʃən/
immured	/ɪmjˈɔːd/
immutable	/ɪmjˈuːtəbə‍l/
impacted	/ˈɪmpæktɪd/
impacting	/ˈɪmpæktɪŋ/
impaction	/ɪmpˈækʃən/
impaired	/ɪmpˈe‍əd/
impairing	/ɪmpˈe‍əɹɪŋ/
impairment	/ɪmpˈe‍əmənt/
impairments	/ɪmpˈe‍əmənts/
impair	/ɪmpˈe‍ə/
impairs	/ɪmpˈe‍əz/
impala	/ɪmpˈɑːlɐ/
impalas	/ɪmpˈɑːləz/
impaled	/ɪmpˈe‍ɪld/
impalement	/ɪmpˈe‍ɪlmənt/
impale	/ɪmpˈe‍ɪl/
impaler	/ɪmpˈe‍ɪlɐ/
impales	/ɪmpˈe‍ɪlz/
impaling	/ɪmpˈe‍ɪlɪŋ/
imparted	/ɪmpˈɑːtɪd/
impartiality	/ɪmpˌɑːʃɪˈælɪti/
impartially	/ɪmpˈɑːʃə‍lˌi/
impartial	/ɪmpˈɑːʃə‍l/
imparting	/ɪmpˈɑːtɪŋ/
impart	/ɪmpˈɑːt/
imparts	/ɪmpˈɑːts/
impassable	/ɪmpˈɑːsəbə‍l/
impasse	/ɪmpˈɑːs/
impassioned	/ɪmpˈæʃənd/
impassively	/ɪmpˈɑːsɪvli/
impassive	/ɪmpˈɑːsɪv/
impasto	/ɪmpˈɑːstə‍ʊ/
impatience	/ɪmpˈe‍ɪʃəns/
impatiens	/ɪmpˈe‍ɪʃənz/
impatiently	/ɪmpˈe‍ɪʃəntli/
impatient	/ɪmpˈe‍ɪʃənt/
impeachable	/ɪmpˈiːt‍ʃəbə‍l/
impeached	/ɪmpˈiːt‍ʃt/
impeaching	/ɪmpˈiːt‍ʃɪŋ/
impeachment	/ɪmpˈiːt‍ʃmənt/
impeach	/ɪmpˈiːt‍ʃ/
impearl	/ɪmpˈɜːl/
impeccable	/ɪmpˈɛkəbə‍l/
impeccably	/ɪmpˈɛkəbli/
impecunious	/ˌɪmpɪkjˈuːnɪəs/
impedance	/ɪmpˈiːdəns/
impeded	/ɪmpˈiːdɪd/
impede	/ɪmpˈiːd/
impedes	/ɪmpˈiːdz/
impedimenta	/ɪmpˌɛdɪmˈɛntɐ/
impediment	/ɪmpˈɛdɪmənt/
impediments	/ɪmpˈɛdɪmənts/
impeding	/ɪmpˈiːdɪŋ/
impelled	/ɪmpˈɛld/
impeller	/ɪmpˈɛlɐ/
impel	/ɪmpˈɛl/
impels	/ɪmpˈɛlz/
impending	/ɪmpˈɛndɪŋ/
impenetrable	/ɪmpˈɛnɪtɹəbə‍l/
impenetrably	/ɪmpˈɛnɪtɹəbli/
imperative	/ɪmpˈɛɹətˌɪv/
imperatives	/ɪmpˈɛɹətˌɪvz/
imperator	/ɪmpˈɜːɹe‍ɪtɐ/
imperceptible	/ɪmpəsˈɛptəbə‍l/
imperceptibly	/ɪmpəsˈɛptəbli/
imperfection	/ɪmpəfˈɛkʃən/
imperfections	/ɪmpəfˈɛkʃənz/
imperfectly	/ɪmpˈɜːfɛktlˌi/
imperfect	/ɪmpˈɜːfɛkt/
imperialism	/ɪmpˈi‍əɹɪəlˌɪzəm/
imperialistic	/ɪmpˈi‍əɹɪəlˈɪstɪk/
imperialist	/ɪmpˈi‍əɹɪəlˌɪst/
imperialists	/ɪmpˈi‍əɹɪəlˌɪsts/
imperial	/ɪmpˈi‍əɹɪə‍l/
imperials	/ɪmpˈi‍əɹɪə‍lz/
imperilled	/ɪmpˈɛɹə‍ld/
imperilling	/ɪmpˈɛɹɪlɪŋ/
imperil	/ɪmpˈɛɹə‍l/
imperious	/ɪmpˈi‍əɹɪəs/
imperiousness	/ɪmpˈi‍əɹɪəsnəs/
imperishable	/ɪmpˈɛɹɪʃəbə‍l/
imperium	/ɪmpˈi‍əɹɪəm/
impermanence	/ɪmpˈɜːmənəns/
impermanent	/ɪmpˈɜːmənənt/
impermeable	/ɪmpˈɜːməbə‍l/
impersonality	/ɪmpˌɜːsənˈælɪti/
impersonal	/ɪmpˈɜːsənə‍l/
impersonated	/ɪmpˈɜːsənˌe‍ɪtɪd/
impersonate	/ɪmpˈɜːsənˌe‍ɪt/
impersonates	/ɪmpˈɜːsənˌe‍ɪts/
impersonating	/ɪmpˈɜːsənˌe‍ɪtɪŋ/
impersonation	/ɪmpˌɜːsənˈe‍ɪʃən/
impersonations	/ɪmpˌɜːsənˈe‍ɪʃənz/
impersonator	/ɪmpˈɜːsənˌe‍ɪtɐ/
impersonators	/ɪmpˈɜːsənˌe‍ɪtəz/
impertinence	/ɪmpˈɜːtɪnəns/
impertinently	/ɪmpˈɜːtɪnəntli/
impertinent	/ɪmpˈɜːtɪnənt/
impervious	/ɪmpˈɜːvɪəs/
impetigo	/ɪmpˈɛtɪɡˌə‍ʊ/
impetuosity	/ɪmpˌɛtjuːˈɒsɪti/
impetuous	/ɪmpˈɛt‍ʃuːəs/
impetuousness	/ɪmpˈɛt‍ʃuːəsnəs/
impetus	/ˈɪmpɛtəs/
impiety	/ɪmpˈa‍ɪ‍əti/
impinged	/ɪmpˈɪnd‍ʒd/
impingement	/ɪmpˈɪnd‍ʒmənt/
impinge	/ɪmpˈɪnd‍ʒ/
impinges	/ɪmpˈɪnd‍ʒɪz/
impinging	/ɪmpˈɪnd‍ʒɪŋ/
impious	/ɪmpɪˈəs/
impishly	/ɪmpˈɪʃli/
impish	/ɪmpˈɪʃ/
implacable	/ɪmplˈækəbə‍l/
implacably	/ɪmplˈækəbli/
implantable	/ɪmplˈæntəbə‍l/
implantation	/ɪmplɑːntˈe‍ɪʃən/
implanted	/ɪmplˈæntɪd/
implanting	/ɪmplˈæntɪŋ/
implausible	/ɪmplˈɔːzəbə‍l/
implausibly	/ɪmplˈɔːzəbli/
implementation	/ˌɪmplɪməntˈe‍ɪʃən/
implementations	/ˌɪmplɪməntˈe‍ɪʃənz/
implemented	/ˈɪmplɪməntɪd/
implementer	/ˈɪmplɪməntɐ/
implementing	/ˈɪmplɪməntɪŋ/
implicated	/ˈɪmplɪkˌe‍ɪtɪd/
implicate	/ˈɪmplɪkˌe‍ɪt/
implicates	/ˈɪmplɪkˌe‍ɪts/
implicating	/ˈɪmplɪkˌe‍ɪtɪŋ/
implication	/ˌɪmplɪkˈe‍ɪʃən/
implications	/ˌɪmplɪkˈe‍ɪʃənz/
implicitly	/ɪmplˈɪsɪtli/
implicit	/ɪmplˈɪsɪt/
implied	/ɪmplˈa‍ɪd/
implies	/ɪmplˈa‍ɪz/
imploded	/ɪmplˈə‍ʊdɪd/
implode	/ɪmplˈə‍ʊd/
implodes	/ɪmplˈə‍ʊdz/
imploding	/ɪmplˈə‍ʊdɪŋ/
implored	/ɪmplˈɔːd/
implore	/ɪmplˈɔː/
implores	/ɪmplˈɔːz/
imploring	/ɪmplˈɔːɹɪŋ/
implosion	/ɪmplˈə‍ʊʒən/
implying	/ɪmplˈa‍ɪɪŋ/
imply	/ɪmplˈa‍ɪ/
imp	/ˈɪmp/
impolitely	/ɪmpəlˈa‍ɪtli/
impolite	/ɪmpəlˈa‍ɪt/
impolitic	/ɪmpəlˈɪtɪk/
imponderable	/ɪmpˈɒndəɹəbə‍l/
imponderables	/ɪmpˈɒndəɹəbə‍lz/
importance	/ɪmpˈɔːtəns/
importantly	/ɪmpˈɔːtəntli/
important	/ɪmpˈɔːtənt/
importation	/ɪmpɔːtˈe‍ɪʃən/
imported	/ɪmpˈɔːtɪd/
importer	/ɪmpˈɔːtɐ/
importers	/ɪmpˈɔːtəz/
importing	/ɪmpˈɔːtɪŋ/
importunate	/ˌɪmpɔːtˈʌne‍ɪt/
importuning	/ˌɪmpɔːtjˈuːnɪŋ/
imposed	/ɪmpˈə‍ʊzd/
impose	/ɪmpˈə‍ʊz/
imposes	/ɪmpˈə‍ʊzɪz/
imposing	/ɪmpˈə‍ʊzɪŋ/
imposition	/ɪmpəzˈɪʃən/
impositions	/ɪmpəzˈɪʃənz/
impossibilities	/ɪmpˌɒsəbˈɪlɪtiz/
impossibility	/ɪmpˌɒsəbˈɪlɪti/
impossible	/ɪmpˈɒsəbə‍l/
impossibly	/ɪmpˈɒsəbli/
imposter	/ɪmpˈɒstɐ/
imposters	/ɪmpˈɒstəz/
impost	/ɪmpˈɒst/
impostor	/ɪmpˈɒstɐ/
impostors	/ɪmpˈɒstəz/
imposture	/ɪmpˈɒstjɔː/
impotence	/ˈɪmpətəns/
impotently	/ˈɪmpətəntli/
impotent	/ˈɪmpətənt/
impounded	/ɪmpˈa‍ʊndɪd/
impounding	/ɪmpˈa‍ʊndɪŋ/
impoundment	/ɪmpˈa‍ʊndmənt/
impound	/ɪmpˈa‍ʊnd/
impounds	/ɪmpˈa‍ʊndz/
impoverished	/ɪmpˈɒvəɹɪʃt/
impoverishes	/ɪmpˈɒvəɹɪʃɪz/
impoverishing	/ɪmpˈɒvəɹɪʃɪŋ/
impoverishment	/ɪmpˈɒvəɹɪʃmənt/
impoverish	/ɪmpˈɒvəɹɪʃ/
impracticable	/ɪmpɹˈæktɪkəbə‍l/
impracticality	/ɪmpɹˈæktɪkˈælɪti/
impractically	/ɪmpɹˈæktɪkli/
impractical	/ɪmpɹˈæktɪkə‍l/
imprecations	/ɪmpɹɪkˈe‍ɪʃənz/
imprecise	/ˌɪmpɹɪsˈa‍ɪs/
imprecision	/ɪmpɹɪsˈɪʒən/
impregnability	/ɪmpɹˈɛɡnəbˈɪlɪti/
impregnable	/ɪmpɹˈɛɡnəbə‍l/
impregnated	/ˈɪmpɹˌɛɡne‍ɪtɪd/
impregnate	/ˈɪmpɹˌɛɡne‍ɪt/
impregnates	/ˈɪmpɹˌɛɡne‍ɪts/
impregnating	/ˈɪmpɹˌɛɡne‍ɪtɪŋ/
impresario	/ˌɪmpɹɪsˈɑːɹɪˌə‍ʊ/
impresarios	/ˌɪmpɹɪsˈɑːɹɪˌə‍ʊz/
impressed	/ɪmpɹˈɛst/
impressing	/ɪmpɹˈɛsɪŋ/
impressionable	/ɪmpɹˈɛʃənəbə‍l/
impressionism	/ɪmpɹˈɛʃənˌɪzəm/
impressionistic	/ɪmpɹˈɛʃənˈɪstɪk/
impressionist	/ɪmpɹˈɛʃənˌɪst/
impressionists	/ɪmpɹˈɛʃənˌɪsts/
impression	/ɪmpɹˈɛʃən/
impressions	/ɪmpɹˈɛʃənz/
impressively	/ɪmpɹˈɛsɪvli/
impressive	/ɪmpɹˈɛsɪv/
impressiveness	/ɪmpɹˈɛsɪvnəs/
imprimatur	/ɪmpɹˈɪmət‍ʃˌɔː/
imprinted	/ɪmpɹˈɪntɪd/
imprinting	/ɪmpɹˈɪntɪŋ/
imprisonable	/ɪmpɹˈɪzə‍ʊnəbə‍l/
imprisoned	/ɪmpɹˈɪzənd/
imprisoning	/ɪmpɹˈɪzənɪŋ/
imprisonment	/ɪmpɹˈɪzənmənt/
imprisonments	/ɪmpɹˈɪzənmənts/
imprison	/ɪmpɹˈɪzən/
imprisons	/ɪmpɹˈɪzənz/
improbabilities	/ɪmpɹˌɒbəbˈɪlɪtiz/
improbability	/ɪmpɹˌɒbəbˈɪlɪti/
improbable	/ɪmpɹˈɒbəbə‍l/
improbably	/ɪmpɹˈɒbəbli/
impromptu	/ɪmpɹˈɒmptuː/
improperly	/ɪmpɹˈɒpəli/
improper	/ɪmpɹˈɒpɐ/
improprieties	/ɪmpɹəpɹˈa‍ɪ‍ətɪz/
impropriety	/ɪmpɹəpɹˈa‍ɪ‍əti/
improved	/ɪmpɹˈuːvd/
improvement	/ɪmpɹˈuːvmənt/
improvements	/ɪmpɹˈuːvmənts/
improve	/ɪmpɹˈuːv/
improver	/ɪmpɹˈuːvɐ/
improves	/ɪmpɹˈuːvz/
improvidence	/ɪmpɹˈɒvɪdəns/
improvident	/ɪmpɹˈɒvɪdənt/
improving	/ɪmpɹˈuːvɪŋ/
improvisational	/ˌɪmpɹəva‍ɪzˈe‍ɪʃənə‍l/
improvisation	/ˌɪmpɹəva‍ɪzˈe‍ɪʃən/
improvisations	/ˌɪmpɹəva‍ɪzˈe‍ɪʃənz/
improvisatory	/ˈɪmpɹəvˌɪsətəɹˌi/
improvised	/ˈɪmpɹəvˌa‍ɪzd/
improvise	/ˈɪmpɹəvˌa‍ɪz/
improviser	/ˈɪmpɹəvˌa‍ɪzɐ/
improvisers	/ˈɪmpɹəvˌa‍ɪzəz/
improvises	/ˈɪmpɹəvˌa‍ɪzɪz/
improvising	/ˈɪmpɹəvˌa‍ɪzɪŋ/
imprudence	/ɪmpɹˈuːdəns/
imprudent	/ɪmpɹˈuːdənt/
imps	/ˈɪmps/
impudence	/ɪmpjˈuːdəns/
impudent	/ɪmpjˈuːdənt/
impugned	/ɪmpjˈuːnd/
impugning	/ɪmpjˈuːnɪŋ/
impugn	/ɪmpjˈuːn/
impulse	/ˈɪmpʌls/
impulses	/ˈɪmpʌlsɪz/
impulsion	/ɪmpˈʌlʃən/
impulsively	/ɪmpˈʌlsɪvli/
impulsive	/ɪmpˈʌlsɪv/
impulsiveness	/ɪmpˈʌlsɪvnəs/
impulsivity	/ɪmpəlsˈɪvɪti/
impunity	/ɪmpjˈuːnɪti/
impure	/ɪmpjˈɔː/
impurities	/ɪmpjˈʊɹɪtiz/
impurity	/ɪmpjˈʊɹɪti/
imputation	/ɪmpjuːtˈe‍ɪʃən/
imputed	/ɪmpjˈuːtɪd/
impute	/ɪmpjˈuːt/
imputing	/ɪmpjˈuːtɪŋ/
inabilities	/ɪnɐbˈɪlətˌiz/
inability	/ɪnɐbˈɪlətˌi/
inaccessibility	/ɪnɐksˌɛsəbˈɪlɪti/
inaccessible	/ɪnɐksˈɛsəbə‍l/
inaccuracies	/ɪnˈækjʊɹəsɪz/
inaccuracy	/ɪnˈækjʊɹəsi/
inaccurately	/ɪnˈækjʊɹətli/
inaccurate	/ɪnˈækjʊɹət/
inaction	/ɪnˈækʃən/
inactivate	/ɪnˈæktɪvˌe‍ɪt/
inactive	/ɪnˈæktɪv/
inactivity	/ɪnæktˈɪvɪti/
inadequacies	/ɪnˈædɪkwəsɪz/
inadequacy	/ɪnˈædɪkwəsi/
inadequately	/ɪnˈædɪkwətli/
inadequate	/ɪnˈædɪkwət/
inadmissible	/ɪnɐdmˈɪsəbə‍l/
inadvertently	/ɪnɐdvˈɜːtəntli/
inadvertent	/ɪnɐdvˈɜːtənt/
inadvisable	/ɪnɐdvˈa‍ɪzəbə‍l/
inalienable	/ɪnˈe‍ɪli‍ənəbə‍l/
inamorata	/ɪnˌæmɔːɹˈɑːtɐ/
inane	/ɪnˈe‍ɪn/
inanimate	/ɪnˈænɪmət/
inanities	/ɪnˈænɪtɪz/
inanity	/ɪnˈænɪti/
inappropriately	/ˌɪnɐpɹˈə‍ʊpɹi‍ətli/
inappropriateness	/ˌɪnɐpɹˈə‍ʊpɹi‍ətnəs/
inappropriate	/ˌɪnɐpɹˈə‍ʊpɹi‍ət/
inapt	/ɪnˈæpt/
inarticulateness	/ɪnɑːtˈɪkjʊlˌe‍ɪtnəs/
inarticulate	/ɪnɑːtˈɪkjʊlˌe‍ɪt/
inartistic	/ɪnɑːtˈɪstɪk/
inasmuch	/ɪnɐsmˈʌt‍ʃ/
inattention	/ɪnɐtˈɛnʃən/
inattentive	/ɪnɐtˈɛntɪv/
inaudible	/ɪnˈɔːdəbə‍l/
inaudibly	/ɪnˈɔːdəbli/
inaugural	/ɪnˈɔːɡjʊɹə‍l/
inaugurated	/ɪnˈɔːɡjʊɹˌe‍ɪtɪd/
inaugurate	/ɪnˈɔːɡjʊɹˌe‍ɪt/
inaugurates	/ɪnˈɔːɡjʊɹˌe‍ɪts/
inaugurating	/ɪnˈɔːɡjʊɹˌe‍ɪtɪŋ/
inauguration	/ɪnˌɔːɡjʊɹˈe‍ɪʃən/
inauspicious	/ɪnɔːspˈɪʃəs/
inauthentic	/ɪnɔːθˈɛntɪk/
inboard	/ˈɪnbɔːd/
inborn	/ˈɪnbɔːn/
inbound	/ˈɪnba‍ʊnd/
inbred	/ˈɪnbɹɛd/
inbreeding	/ˈɪnbɹiːdɪŋ/
inbreed	/ˈɪnbɹiːd/
inbuilt	/ˈɪnbɪlt/
incalculable	/ɪnkˈælkjuːləbə‍l/
incalculably	/ɪnkˈælkjuːləbli/
incandescence	/ˌɪnkɐndˈɛsəns/
incandescent	/ˌɪnkɐndˈɛsənt/
incantation	/ˌɪnkɑːntˈe‍ɪʃən/
incantations	/ˌɪnkɑːntˈe‍ɪʃənz/
incapability	/ɪnkˌe‍ɪpəbˈɪlɪti/
incapable	/ɪnkˈe‍ɪpəbə‍l/
incapacitated	/ɪnkəpˈæsɪtˌe‍ɪtɪd/
incapacitate	/ɪnkəpˈæsɪtˌe‍ɪt/
incapacitating	/ɪnkəpˈæsɪtˌe‍ɪtɪŋ/
incapacitation	/ɪnkəpˌæsɪtˈe‍ɪʃən/
