aba	/aba/
memperséwakan	/məmpərsewakan/
mempersiapkan	/məmpərsiapkan/
mempersilakan	/məmpərsilakan/
mempersingkat	/məmpərsiŋkat/
mempersoalkan	/məmpərsoalkan/
mempersulit	/məmpərsulit/
mempertahankan	/məmpərtahankan/
mempertahan	/məmpərtahan/
mempertandingkan	/məmpərtandiŋkan/
mempertanggung-jawabkan	/məmpərtaŋguŋ-dʒawabkan/
mempertanyakan	/məmpərtaɲakan/
mempertaruhkan	/məmpərtaruhkan/
mempertebal	/məmpərtəbal/
mempertébarkan	/məmpərtebarkan/
mempertegas	/məmpərtəgas/
memperteguh	/məmpərtəguh/
mempertempurkan	/məmpərtəmpurkan/
mempertemukan	/məmpərtəmukan/
memperténggangkan	/məmpərteŋgaŋkan/
mempertengkarkan	/məmpərtəŋkarkan/
mempertentangkan	/məmpərtəntaŋkan/
mempertetap	/məmpərtətap/
mempertikaikan	/məmpərtikaikan/
mempertimbangkan	/məmpərtimbaŋkan/
mempertinggi	/məmpərtiŋgi/
mempertontonkan	/məmpərtontonkan/
mempertunangkan	/məmpərtunaŋkan/
memperuntukkan	/məmpəruntuʔkan/
mempitis	/məmpitis/
memplagiat	/məmplagiat/
mempopularkan	/məmpopularkan/
memprihatinkan	/məmprihatinkan/
memprioritaskan	/məmprioritaskan/
memproduksi	/məmproduʔsi/
memprogramkan	/məmprogramkan/
memprosés	/məmproses/
mempunyai	/məmpuɲai/
mempurung	/məmpuruŋ/
memuakkan	/məmuaʔkan/
memualkan	/məmualkan/
memuaskan	/məmuaskan/
memuati	/məmuati/
memuatkan	/məmuatkan/
memuat	/məmuat/
memudahkan	/məmudahkan/
memudar	/məmudar/
memugar	/məmugar/
memuja	/məmudʒa/
memujikan	/məmudʒikan/
memuji	/məmudʒi/
memujuk	/məmudʒuʔ/
memukau	/məmukau/
memukuli	/məmukuli/
memukul	/məmukul/
memukulnya	/məmukulɲa/
memulai	/məmulai/
memulakan	/məmulakan/
memulangkan	/məmulaŋkan/
memulas	/məmulas/
memulaukan	/məmulaukan/
memulau	/məmulau/
memuliakan	/məmuliakan/
memulihkan	/məmulihkan/
memunahkan	/məmunahkan/
memuncak	/məmuntʃaʔ/
memunculkan	/məmuntʃulkan/
memunggah	/məmuŋgah/
memungkinkan	/məmuŋkinkan/
memungkiri	/məmuŋkiri/
memungut	/məmuŋut/
memuntahkan	/məmuntahkan/
memupuk	/məmupuʔ/
memurkai	/məmurkai/
memurnikan	/məmurnikan/
memusatkan	/məmusatkan/
memusingkan	/məmusiŋkan/
memusing	/məmusiŋ/
memusnahkan	/məmusnahkan/
memusuhi	/məmusuhi/
memutah	/məmutah/
memutar	/məmutar/
memutihkan	/məmutihkan/
memutlakkan	/məmutlaʔkan/
memutuskan	/məmutuskan/
memutus	/məmutus/
menaati	/mənaʔati/
menabrak	/mənabraʔ/
menabung	/mənabuŋ/
menaburi	/mənaburi/
menaburkan	/mənaburkan/
menabur	/mənabur/
menadahkan	/mənadahkan/
menadah	/mənadah/
menafikan	/mənafikan/
menafkahkan	/mənafkahkan/
menaga	/mənaga/
menagih	/mənagih/
menahan	/mənahan/
menahbiskan	/mənahbiskan/
menaiki	/mənaiki/
menaikkan	/mənaiʔkan/
menaik	/mənaiʔ/
menaja	/mənadʒa/
menajamkan	/mənadʒamkan/
menajiskan	/mənadʒiskan/
menakjubkan	/mənaʔdʒubkan/
menaklukkan	/mənaʔluʔkan/
ménak	/menaʔ/
menak	/mənaʔ/
menaksir	/mənaʔsir/
menakuti	/mənakuti/
menakutkan	/mənakutkan/
menamai	/mənamai/
menamakan	/mənamakan/
menamatkan	/mənamatkan/
menambahkan	/mənambahkan/
menambah	/mənambah/
menambak	/mənambaʔ/
menambalkan	/mənambalkan/
menambal	/mənambal/
menambang	/mənambaŋ/
menambatkan	/mənambatkan/
menambat	/mənambat/
mena	/məna/
menampakkan	/mənampaʔkan/
menampalkan	/mənampalkan/
menampan	/mənampan/
menampar	/mənampar/
menampilkan	/mənampilkan/
menampi	/mənampi/
menampung	/mənampuŋ/
menampun	/mənampun/
menanami	/mənanami/
menanamkan	/mənanamkan/
menanam	/mənanam/
menancapkan	/mənantʃapkan/
menandai	/mənandai/
menandakan	/mənandakan/
menandaskan	/mənandaskan/
menandatangani	/mənandataŋani/
menandingi	/mənandiŋi/
menanding	/mənandiŋ/
menanduk	/mənanduʔ/
menandu	/mənandu/
menangani	/mənaŋani/
menanggalkan	/mənaŋgalkan/
menanggapi	/mənaŋgapi/
menanggap	/mənaŋgap/
menangguhkan	/mənaŋguhkan/
menanggulangi	/mənaŋgulaŋi/
menanggungkan	/mənaŋguŋkan/
menanggung	/mənaŋguŋ/
menangisi	/mənaŋisi/
menangis	/mənaŋis/
menangkapi	/mənaŋkapi/
menangkap	/mənaŋkap/
menangkis	/mənaŋkis/
menang	/mənaŋ/
menanjak	/mənandʒaʔ/
menantang	/mənantaŋ/
menantikan	/mənantikan/
menanti	/mənanti/
menantu	/mənantu/
menantunya	/mənantuɲa/
menanyai	/mənaɲai/
menanyakan	/mənaɲakan/
menanya	/mənaɲa/
menapak	/mənapaʔ/
menapis	/mənapis/
menara	/mənara/
menaranya	/mənaraɲa/
menargétkan	/mənargetkan/
menarik	/mənariʔ/
menari	/mənari/
menaruh	/mənaruh/
menasihati	/mənasihati/
menasihatkan	/mənasihatkan/
menatah	/mənatah/
menata	/mənata/
menatang	/mənataŋ/
menatap	/mənatap/
menaungi	/mənauŋi/
menawan	/mənawan/
menawari	/mənawari/
menawarkan	/mənawarkan/
menawar	/mənawar/
menayangkan	/mənajaŋkan/
menayang	/mənajaŋ/
mencabangkan	/məntʃabaŋkan/
mencabang	/məntʃabaŋ/
mencabarkan	/məntʃabarkan/
mencabar	/məntʃabar/
mencabau	/məntʃabau/
mencabikkan	/məntʃabiʔkan/
mencabik	/məntʃabiʔ/
mencabuli	/məntʃabuli/
mencabuti	/məntʃabuti/
mencabutkan	/məntʃabutkan/
mencabut	/məntʃabut/
mencacah	/məntʃatʃah/
mencacakkan	/məntʃatʃaʔkan/
mencacak	/məntʃatʃaʔ/
mencacapi	/məntʃatʃapi/
mencacap	/məntʃatʃap/
mencacar	/məntʃatʃar/
mencacati	/məntʃatʃati/
mencacatkan	/məntʃatʃatkan/
mencacat	/məntʃatʃat/
mencacau	/məntʃatʃau/
mencaci	/məntʃatʃi/
mencadai	/məntʃadai/
mencadangkan	/məntʃadaŋkan/
mencaduk	/məntʃaduʔ/
mencadung	/məntʃaduŋ/
mencagak	/məntʃagaʔ/
mencagarkan	/məntʃagarkan/
mencagil	/məntʃagil/
mencagun	/məntʃagun/
mencagut	/məntʃagut/
mencahayai	/məntʃahajai/
mencahayakan	/məntʃahajakan/
mencairkan	/məntʃairkan/
mencair	/məntʃair/
mencakah	/məntʃakah/
mencakapi	/məntʃakapi/
mencakar	/məntʃakar/
mencak	/məntʃaʔ/
mencakupi	/məntʃakupi/
mencakup	/məntʃakup/
mencakus	/məntʃakus/
mencalak	/məntʃalaʔ/
mencalang	/məntʃalaŋ/
mencalarkan	/məntʃalarkan/
mencalitkan	/məntʃalitkan/
mencalit	/məntʃalit/
mencalonkan	/məntʃalonkan/
mencambuki	/məntʃambuki/
mencambuk	/məntʃambuʔ/
mencamkan	/məntʃamkan/
mencampakkan	/məntʃampaʔkan/
mencampak	/məntʃampaʔ/
mencampang	/məntʃampaŋ/
mencampung	/məntʃampuŋ/
mencampur-adukkan	/məntʃampur-aduʔkan/
mencampur-baurkan	/məntʃampur-baurkan/
mencampuri	/məntʃampuri/
mencampurkan	/məntʃampurkan/
mencampur	/məntʃampur/
mencamuk	/məntʃamuʔ/
mencamurkan	/məntʃamurkan/
mencanai	/məntʃanai/
mencanak	/məntʃanaʔ/
mencanangkan	/məntʃanaŋkan/
mencancang	/məntʃantʃaŋ/
mencandui	/məntʃandui/
mencandukan	/məntʃandukan/
mencandu	/məntʃandu/
mencangah	/məntʃaŋah/
mencangak	/məntʃaŋaʔ/
mencangam	/məntʃaŋam/
mencangcang	/məntʃaŋtʃaŋ/
mencanggungkan	/məntʃaŋguŋkan/
mencangkélkan	/məntʃaŋkelkan/
mencangking	/məntʃaŋkiŋ/
mencangklong	/məntʃaŋʔloŋ/
mencangkokkan	/məntʃaŋkoʔkan/
mencangkok	/məntʃaŋkoʔ/
mencangkuk	/məntʃaŋkuʔ/
mencangkuli	/məntʃaŋkuli/
mencangkul	/məntʃaŋkul/
mencangkum	/məntʃaŋkum/
mencangkung	/məntʃaŋkuŋ/
mencangkup	/məntʃaŋkup/
mencantikkan	/məntʃantiʔkan/
mencantolkan	/məntʃantolkan/
mencantumkan	/məntʃantumkan/
mencantum	/məntʃantum/
mencapai	/məntʃapai/
mencapak	/məntʃapaʔ/
mencaplok	/məntʃaploʔ/
mencap	/məntʃap/
mencarahkan	/məntʃarahkan/
mencarah	/məntʃarah/
mencarak	/məntʃaraʔ/
mencarang	/məntʃaraŋ/
mencarikan	/məntʃarikan/
mencarik	/məntʃariʔ/
mencari	/məntʃari/
mencaring	/məntʃariŋ/
mencarter	/məntʃartər/
mencaruk	/məntʃaruʔ/
mencatatkan	/məntʃatatkan/
mencatat	/məntʃatat/
mencaték	/məntʃateʔ/
mencatuk	/məntʃatuʔ/
mencatutkan	/məntʃatutkan/
mencatut	/məntʃatut/
mencawatkan	/məntʃawatkan/
mencebak	/məntʃəbaʔ/
mencebikkan	/məntʃəbiʔkan/
mencebik	/məntʃəbiʔ/
mencebir	/məntʃəbir/
mencéboki	/məntʃeboki/
menceburi	/məntʃəburi/
menceburkan	/məntʃəburkan/
mencebur	/məntʃəbur/
mencecahkan	/məntʃətʃahkan/
mencecah	/məntʃətʃah/
mencecak	/məntʃətʃaʔ/
mencecar	/məntʃətʃar/
mencederai	/məntʃədərai/
mencederakan	/məntʃədərakan/
mencedera	/məntʃədəra/
mencédok	/məntʃedoʔ/
mencegah	/məntʃəgah/
mencegat	/məntʃəgat/
mencekah	/məntʃəkah/
mencekakkan	/məntʃəkaʔkan/
mencekak	/məntʃəkaʔ/
mencekalkan	/məntʃəkalkan/
mencekal	/məntʃəkal/
mencekam	/məntʃəkam/
mencekau	/məntʃəkau/
mencékér	/məntʃeker/
mencekih	/məntʃəkih/
mencekik	/məntʃəkiʔ/
mencekit	/məntʃəkit/
mencék	/məntʃeʔ/
mencekoki	/məntʃəkoki/
mencekokkan	/məntʃəkoʔkan/
mencekok	/məntʃəkoʔ/
mencekuh	/məntʃəkuh/
mencekukan	/məntʃəkukan/
menceku	/məntʃəku/
mencekup	/məntʃəkup/
mencekut	/məntʃəkut/
mencelakai	/məntʃəlakai/
mencelakakan	/məntʃəlakakan/
mencélak	/məntʃelaʔ/
mencelak	/məntʃəlaʔ/
mencela	/məntʃəla/
mencelat	/məntʃəlat/
mencéléngi	/məntʃeleŋi/
mencelep	/məntʃələp/
menceletuk	/məntʃələtuʔ/
mencelikkan	/məntʃəliʔkan/
mencelis	/məntʃəlis/
menceluk	/məntʃəluʔ/
mencelung	/məntʃəluŋ/
mencelupkan	/məntʃəlupkan/
mencelup	/məntʃəlup/
mencelur	/məntʃəlur/
mencelus	/məntʃəlus/
mencéma	/məntʃema/
mencemari	/məntʃəmari/
mencemarkan	/məntʃəmarkan/
mencemaskan	/məntʃəmaskan/
mencemburukan	/məntʃəmburukan/
mencemerlangkan	/məntʃəmərlaŋkan/
mencemeti	/məntʃəməti/
mencemoohkan	/məntʃəmoʔohkan/
mencemooh	/məntʃəmoʔoh/
mencemplungkan	/məntʃəmpluŋkan/
mencemplung	/məntʃəmpluŋ/
mencemuk	/məntʃəmuʔ/
mencencang	/məntʃəntʃaŋ/
mencendawan	/məntʃəndawan/
mencengam	/məntʃəŋam/
mencengangkan	/məntʃəŋaŋkan/
mencengap	/məntʃəŋap/
mencengkamkan	/məntʃəŋkamkan/
mencengkam	/məntʃəŋkam/
mencengkelong	/məntʃəŋkəloŋ/
mencengkeramkan	/məntʃəŋkəramkan/
mencengkeram	/məntʃəŋkəram/
méncéng	/mentʃeŋ/
mencengut	/məntʃəŋut/
mencéntang	/məntʃentaŋ/
mencéntong	/məntʃentoŋ/
mencepatkan	/məntʃəpatkan/
mencepat	/məntʃəpat/
menceploskan	/məntʃəploskan/
mencepol	/məntʃəpol/
mencepuk	/məntʃəpuʔ/
mencerabih	/məntʃərabih/
menceracam	/məntʃəratʃam/
menceracau	/məntʃəratʃau/
mencerahkan	/məntʃərahkan/
menceraiberaikan	/məntʃəraibəraikan/
menceraikan	/məntʃəraikan/
mencerai	/məntʃərai/
menceramahkan	/məntʃəramahkan/
mencerap	/məntʃərap/
mencerat	/məntʃərat/
menceratuk	/məntʃəratuʔ/
mencerca	/məntʃərtʃa/
mencerdaskan	/məntʃərdaskan/
mencerét	/məntʃəret/
mencergaskan	/məntʃərgaskan/
menceriakan	/məntʃəriakan/
menceritai	/məntʃəritai/
menceritakan	/məntʃəritakan/
mencerkau	/məntʃərkau/
mencerlang	/məntʃərlaŋ/
mencerling	/məntʃərliŋ/
mencermati	/məntʃərmati/
mencermatkan	/məntʃərmatkan/
mencermini	/məntʃərmini/
mencerminkan	/məntʃərminkan/
mencernakan	/məntʃərnakan/
mencerna	/məntʃərna/
mencerobohi	/məntʃərobohi/
menceroboh	/məntʃəroboh/
mencerocos	/məntʃərotʃos/
mencerowok	/məntʃərowoʔ/
menceruh	/məntʃəruh/
menceruk	/məntʃəruʔ/
mencerup	/məntʃərup/
mencerut	/məntʃərut/
mencétakkan	/məntʃetaʔkan/
mencétak	/məntʃetaʔ/
mencéténg	/məntʃeteŋ/
mencéti	/məntʃeti/
mencetuskan	/məntʃətuskan/
mencetus	/məntʃətus/
menciak	/məntʃiaʔ/
menciap	/məntʃiap/
mencibirkan	/məntʃibirkan/
mencibir	/məntʃibir/
mencicik	/məntʃitʃiʔ/
mencicil	/məntʃitʃil/
mencicipi	/məntʃitʃipi/
mencicip	/məntʃitʃip/
mencicit	/məntʃitʃit/
menciduk	/məntʃiduʔ/
mencilok	/məntʃiloʔ/
mencina	/məntʃina/
mencincang	/məntʃintʃaŋ/
mencintai	/məntʃintai/
mencintakan	/məntʃintakan/
mencinta	/məntʃinta/
menciplak	/məntʃiplaʔ/
menciprat	/məntʃiprat/
menciptakan	/məntʃiptakan/
mencipta	/məntʃipta/
mencirikan	/məntʃirikan/
menciritkan	/məntʃiritkan/
mencirit	/məntʃirit/
mencit	/məntʃit/
mencitrakan	/məntʃitrakan/
menciumi	/məntʃiumi/
menciumkan	/məntʃiumkan/
mencium	/məntʃium/
menciutkan	/məntʃiutkan/
menciut	/məntʃiut/
mencoaki	/məntʃoaki/
mencoangkan	/məntʃoaŋkan/
mencoang	/məntʃoaŋ/
mencobai	/məntʃobai/
mencobakan	/məntʃobakan/
mencoba	/məntʃoba/
mencoblos	/məntʃoblos/
mencocokkan	/məntʃotʃoʔkan/
mencocok	/məntʃotʃoʔ/
mencocolkan	/məntʃotʃolkan/
mencocol	/məntʃotʃol/
mencocor	/məntʃotʃor/
mencodakkan	/məntʃodaʔkan/
mencodak	/məntʃodaʔ/
mencogok	/məntʃogoʔ/
mencokét	/məntʃoket/
mencokok	/məntʃokoʔ/
mencokolkan	/məntʃokolkan/
mencolék	/məntʃoleʔ/
mencoléng	/məntʃoleŋ/
mencoloki	/məntʃoloki/
mencolok	/məntʃoloʔ/
mencolong	/məntʃoloŋ/
mencolot	/məntʃolot/
mencoméli	/məntʃomeli/
mencomél	/məntʃomel/
mencomot	/məntʃomot/
mencondongkan	/məntʃondoŋkan/
menconét	/məntʃonet/
mencongak	/məntʃoŋaʔ/
menconggokkan	/məntʃoŋgoʔkan/
mencongklang	/məntʃoŋʔlaŋ/
mencongkong	/məntʃoŋkoŋ/
méncong	/mentʃoŋ/
mencongok	/məntʃoŋoʔ/
mencongol	/məntʃoŋol/
menconténgkan	/məntʃonteŋkan/
menconténg	/məntʃonteŋ/
mencontohi	/məntʃontohi/
mencontohkan	/məntʃontohkan/
mencontoh	/məntʃontoh/
mencopét	/məntʃopet/
mencopoti	/məntʃopoti/
mencopotkan	/məntʃopotkan/
mencopot	/məntʃopot/
mencorék	/məntʃoreʔ/
mencoréngkan	/məntʃoreŋkan/
mencoréng	/məntʃoreŋ/
mencoréti	/məntʃoreti/
mencorétkan	/məntʃoretkan/
mencorét	/məntʃoret/
mencorongkan	/məntʃoroŋkan/
mencorong	/məntʃoroŋ/
mencorotkan	/məntʃorotkan/
méncos	/mentʃos/
mencotok	/məntʃotoʔ/
mencuaikan	/məntʃuaikan/
mencuarkan	/məntʃuarkan/
mencuar	/məntʃuar/
mencuat	/məntʃuat/
mencubit	/məntʃubit/
mencuca	/məntʃutʃa/
mencucikan	/məntʃutʃikan/
mencuci	/məntʃutʃi/
mencucuh	/məntʃutʃuh/
mencucukkan	/məntʃutʃuʔkan/
mencucup	/məntʃutʃup/
mencucuri	/məntʃutʃuri/
mencucurkan	/məntʃutʃurkan/
mencucut	/məntʃutʃut/
mencuik	/məntʃuiʔ/
mencuil	/məntʃuil/
mencuit	/məntʃuit/
mencukai	/məntʃukai/
mencukil	/məntʃukil/
mencukongi	/məntʃukoŋi/
mencukupi	/məntʃukupi/
mencukupkan	/məntʃukupkan/
mencukurkan	/məntʃukurkan/
mencukur	/məntʃukur/
menculak	/məntʃulaʔ/
menculik	/məntʃuliʔ/
mencumbu	/məntʃumbu/
mencunam	/məntʃunam/
mencundang	/məntʃundaŋ/
mencungap	/məntʃuŋap/
mencungkil	/məntʃuŋkil/
mencungul	/məntʃuŋul/
mencupaikan	/məntʃupaikan/
mencupak	/məntʃupaʔ/
mencupar	/məntʃupar/
mencuplik	/məntʃupliʔ/
mencurahi	/məntʃurahi/
mencurahkan	/məntʃurahkan/
mencurah	/məntʃurah/
mencuraikan	/məntʃuraikan/
mencuram	/məntʃuram/
mencurangi	/məntʃuraŋi/
mencurat	/məntʃurat/
mencureng	/məntʃurəŋ/
mencurigai	/məntʃurigai/
mencurigakan	/məntʃurigakan/
mencuri	/məntʃuri/
mencuru	/məntʃuru/
mendabak	/məndabaʔ/
mendabih	/məndabih/
mendabik	/məndabiʔ/
mendabung	/məndabuŋ/
mendacin	/məndatʃin/
mendadak	/məndadaʔ/
mendada	/məndada/
mendaduh	/məndaduh/
mendaduk	/məndaduʔ/
mendadung	/məndaduŋ/
mendaftar-hitamkan	/məndaftar-hitamkan/
mendaftarkan	/məndaftarkan/
mendaftar	/məndaftar/
mendaga	/məndaga/
mendagangkan	/məndagaŋkan/
mendagel	/məndagəl/
mendagi	/məndagi/
mendaging	/məndagiŋ/
mendahaga	/məndahaga/
mendahak	/məndahaʔ/
mendahan	/məndahan/
mendahsyatkan	/məndahsjatkan/
mendahsyat	/məndahsjat/
mendahului	/məndahului/
mendahulukan	/məndahulukan/
mendaifkan	/məndaifkan/
mendakikan	/məndakikan/
mendaki	/məndaki/
mendak	/məndaʔ/
mendakwai	/məndaʔwai/
mendakwakan	/məndaʔwakan/
mendakwa	/məndaʔwa/
mendalami	/məndalami/
mendalamkan	/məndalamkan/
mendalam	/məndalam/
mendalangi	/məndalaŋi/
mendalangkan	/məndalaŋkan/
mendalang	/məndalaŋ/
mendalihkan	/məndalihkan/
mendalih	/məndalih/
mendalilkan	/məndalilkan/
mendamaikan	/məndamaikan/
mendamak	/məndamaʔ/
mendamar	/məndamar/
mendambakan	/məndambakan/
mendamba	/məndamba/
mendamik	/məndamiʔ/
mendampak	/məndampaʔ/
mendamparkan	/məndamparkan/
mendampar	/məndampar/
mendampingi	/məndampiŋi/
mendampingkan	/məndampiŋkan/
mendamprat	/məndamprat/
mendanai	/məndanai/
mendanau	/məndanau/
mendandani	/məndandani/
mendangir	/məndaŋir/
mendangkalkan	/məndaŋkalkan/
mendangkar	/məndaŋkar/
mendangkung	/məndaŋkuŋ/
mendanguk	/məndaŋuʔ/
mendapa	/məndapa/
mendapati	/məndapati/
mendapatkan	/məndapatkan/
mendapat	/məndapat/
mendap	/məndap/
mendarab	/məndarab/
mendarahi	/məndarahi/
mendarah	/məndarah/
mendaras	/məndaras/
mendarati	/məndarati/
mendaratkan	/məndaratkan/
mendarat	/məndarat/
mendarmabaktikan	/məndarmabaʔtikan/
mendaruratkan	/məndaruratkan/
mendasari	/məndasari/
mendasarkan	/məndasarkan/
mendasar	/məndasar/
mendasun	/məndasun/
mendata	/məndata/
mendatangi	/məndataŋi/
mendatangkan	/məndataŋkan/
mendatang	/məndataŋ/
mendatarkan	/məndatarkan/
mendatar	/məndatar/
mendaulatkan	/məndaulatkan/
mendaulat	/məndaulat/
mendaun	/məndaun/
mendaya-gunakan	/məndaja-gunakan/
mendayu	/məndaju/
mendayungkan	/məndajuŋkan/
mendayung	/məndajuŋ/
mendayus	/məndajus/
mendebah	/məndəbah/
mendebarkan	/məndəbarkan/
mendébat	/məndebat/
mendebik	/məndəbiʔ/
mendébitkan	/məndebitkan/
mendebu	/məndəbu/
mendebur	/məndəbur/
mendecit	/məndətʃit/
mendecur	/məndətʃur/
mendedahkan	/məndədahkan/
mendedas	/məndədas/
mendedau	/məndədau/
mendédél	/məndedel/
mendeder	/məndədər/
mendédés	/məndedes/
mendedes	/məndədəs/
mendéfinisikan	/məndefinisikan/
mendegam	/məndəgam/
mendegilkan	/məndəgilkan/
mendeham	/məndəham/
mendekam	/məndəkam/
mendekapkan	/məndəkapkan/
mendekap	/məndəkap/
mendékar	/məndekar/
mendekati	/məndəkati/
mendekatkan	/məndəkatkan/
mendekat	/məndəkat/
mendéklamasikan	/məndeʔlamasikan/
mendéklarasikan	/məndeʔlarasikan/
mendekrétkan	/məndəʔretkan/
mendekus	/məndəkus/
mendekut	/məndəkut/
mendélégasikan	/məndelegasikan/
mendelong	/məndəloŋ/
mendemah	/məndəmah/
mendémokrasikan	/məndemoʔrasikan/
mendémo	/məndemo/
mendémonstrasikan	/məndemonstrasikan/
mendémonstrasi	/məndemonstrasi/
mendémpétkan	/məndempetkan/
mendempul	/məndəmpul/
mendenda	/məndənda/
mendendamkan	/məndəndamkan/
mendendam	/məndəndam/
mendéndangkan	/məndendaŋkan/
mendéndéng	/məndendeŋ/
mendengarkan	/məndəŋarkan/
mendengar	/məndəŋar/
mendenging	/məndəŋiŋ/
mendengki	/məndəŋki/
mendengking	/məndəŋkiŋ/
mendengkul	/məndəŋkul/
mendengkung	/məndəŋkuŋ/
mendengkur	/məndəŋkur/
mendengkus	/məndəŋkus/
mendenguk	/məndəŋuʔ/
mendengu	/məndəŋu/
mendengungkan	/məndəŋuŋkan/
mendengung	/məndəŋuŋ/
mendengus	/məndəŋus/
mendengut	/məndəŋut/
mendenting	/məndəntiŋ/
mendenyut	/məndəɲut/
mendepakan	/məndəpakan/
mendepakkan	/məndəpaʔkan/
mendepa	/məndəpa/
mendepangkan	/məndəpaŋkan/
mendepang	/məndəpaŋ/
mendéponir	/məndeponir/
mendéportasi	/məndeportasi/
mendépositokan	/məndepositokan/
mendepun	/məndəpun/
menderaikan	/məndəraikan/
menderai	/məndərai/
mendéra	/məndera/
mendera	/məndəra/
menderam	/məndəram/
menderang	/məndəraŋ/
menderapkan	/məndərapkan/
menderap	/məndərap/
menderas	/məndəras/
menderau	/məndərau/
mendérék	/məndereʔ/
mendérétkan	/mənderetkan/
mendering	/məndəriŋ/
menderis	/məndəris/
menderita	/məndərita/
menderit	/məndərit/
mendermakan	/məndərmakan/
menderu	/məndəru/
menderumkan	/məndərumkan/
menderum	/məndərum/
mendesah	/məndəsah/
mendésain	/məndesain/
mendesakkan	/məndəsaʔkan/
mendesak	/məndəsaʔ/
mendesar	/məndəsar/
mendesau	/məndəsau/
mendesing	/məndəsiŋ/
mendesir	/məndəsir/
mendesis	/məndəsis/
mendéskripsikan	/məndesʔripsikan/
mendesuskan	/məndəsuskan/
mendesus	/məndəsus/
mendesut	/məndəsut/
mendétail	/məndetail/
mendetak	/məndətaʔ/
mendetar	/məndətar/
mendétasir	/məndetasir/
mendetik	/məndətiʔ/
mendévaluasikan	/məndevaluasikan/
mendéwakan	/məndewakan/
mendéwasakan	/məndewasakan/
mendiagnosis	/məndiagnosis/
mendiakan	/məndiakan/
mendiami	/məndiami/
mendiamkan	/məndiamkan/
mendiang	/məndiaŋ/
mendiani	/məndiani/
mendiatkan	/məndiatkan/
mendidihkan	/məndidihkan/
mendidih	/məndidih/
mendidik	/məndidiʔ/
mendidis	/məndidis/
mendigulkan	/məndigulkan/
mendikai	/məndikai/
mendiktékan	/məndiʔtekan/
mendikté	/məndiʔte/
mendilak	/məndilaʔ/
mendinamiskan	/məndinamiskan/
mendinamit	/məndinamit/
mendinaskan	/məndinaskan/
mendindingi	/məndindiŋi/
mendinding	/məndindiŋ/
mendingan	/məndiŋan/
mendinginkan	/məndiŋinkan/
mendingin	/məndiŋin/
mending	/məndiŋ/
mendira	/məndira/
mendirikan	/məndirikan/
mendiris	/məndiris/
mendiruskan	/məndiruskan/
mendirus	/məndirus/
mendiskréditkan	/məndisʔreditkan/
mendiskriminasi	/məndisʔriminasi/
mendiskusikan	/məndiskusikan/
mendistribusikan	/məndistribusikan/
mendoakan	/məndoakan/
mendoa	/məndoa/
mendoan	/məndoan/
mendobrak	/məndobraʔ/
mendodét	/məndodet/
mendodos	/məndodos/
mendokuméntasikan	/məndokumentasikan/
mendolarkan	/məndolarkan/
mendominasi	/məndominasi/
mendompak	/məndompaʔ/
mendompléng	/məndompleŋ/
mendonan	/məndonan/
mendoncang	/məndontʃaŋ/
mendonder	/məndondər/
mendondon	/məndondon/
mendongakkan	/məndoŋaʔkan/
mendongak	/məndoŋaʔ/
mendongéngi	/məndoŋeŋi/
mendongéngkan	/məndoŋeŋkan/
mendongéng	/məndoŋeŋ/
mendongkak	/məndoŋkaʔ/
mendongkél	/məndoŋkel/
mendongkolkan	/məndoŋkolkan/
mendongkol	/məndoŋkol/
mendongkrak	/məndoŋʔraʔ/
méndong	/mendoŋ/
mendora	/məndora/
mendorong	/məndoroŋ/
mendosir	/məndosir/
mendribel	/məndribəl/
menduai	/mənduai/
menduakan	/mənduakan/
mendua	/məndua/
mendubéskan	/məndubeskan/
menduduki	/mənduduki/
mendudukkan	/mənduduʔkan/
mendudu	/məndudu/
mendugalkan	/məndugalkan/
menduga	/mənduga/
